days_until_deact	count_users	deacts_actual	deacts_pred	avg_log_loss	avg_prob_deact	accuracy	pct_deact_actual	pct_deact_pred	pred_over_actual_deacts	diff_pct_deact
40.0	6823	6108	6087	0.335536981793	0.892137013553	0.89520738678	0.89520738678	0.892129561776	0.996561886051	-0.00307782500366
41.0	6725	6038	5991	0.330046656657	0.890913654858	0.897843866171	0.897843866171	0.890855018587	0.992215965552	-0.00698884758364
42.0	6666	5962	5904	0.33761222874	0.885791834255	0.894389438944	0.894389438944	0.885688568857	0.990271720899	-0.00870087008701
43.0	7027	6291	6226	0.335806182299	0.886012281326	0.89526113562	0.89526113562	0.886011100043	0.989667779367	-0.00925003557706
44.0	6423	5723	5690	0.344510076502	0.886012281326	0.891016658882	0.891016658882	0.885878872801	0.994233793465	-0.00513778608127
45.0	5046	4475	4470	0.353072722445	0.886012281326	0.886841062228	0.886841062228	0.885850178359	0.998882681564	-0.000990883868411
46.0	4995	4520	4426	0.316010985378	0.886115679224	0.904904904905	0.904904904905	0.886086086086	0.979203539823	-0.0188188188188
47.0	6158	5563	5456	0.319144256051	0.886115679224	0.903377720039	0.903377720039	0.886001948685	0.980765773863	-0.0173757713543
48.0	6410	5750	5680	0.332155579926	0.886115679224	0.897035881435	0.897035881435	0.886115444618	0.987826086957	-0.0109204368175
49.0	6098	5475	5403	0.330515326799	0.886115679224	0.897835355854	0.897835355854	0.886028205969	0.986849315068	-0.0118071498852
50.0	5607	4951	4968	0.360945544505	0.886115679224	0.883003388621	0.883003388621	0.886035313002	1.00343364977	0.00303192438024
51.0	4687	4172	4153	0.346341337709	0.886115679224	0.890121612972	0.890121612972	0.886067847237	0.995445829338	-0.00405376573501
52.0	4487	4045	3974	0.323063336716	0.885773302211	0.901493202585	0.901493202585	0.885669712503	0.982447466007	-0.0158234900825
53.0	6316	5674	5596	0.329455024068	0.886094867143	0.89835338822	0.89835338822	0.886003799873	0.986253084244	-0.0123495883471
54.0	6449	5796	5710	0.328737188975	0.885443911209	0.898743991316	0.898743991316	0.885408590479	0.985162180814	-0.0133354008373
55.0	6184	5535	5471	0.336352892232	0.884779225406	0.895051746442	0.895051746442	0.884702457956	0.988437217706	-0.0103492884864
56.0	7182	6395	6344	0.345875198709	0.883453540906	0.890420495684	0.890420495684	0.883319409635	0.992025019547	-0.00710108604845
57.0	7347	6600	6435	0.331192815607	0.875892862541	0.898325847285	0.898325847285	0.875867701102	0.975	-0.0224581461821
58.0	5804	5156	5067	0.351022494397	0.873180273199	0.888352860096	0.888352860096	0.873018607857	0.982738557021	-0.0153342522398
59.0	5287	4678	4616	0.35785452385	0.873180273199	0.884811802535	0.884811802535	0.873084925288	0.986746472852	-0.0117268772461
60.0	4810	4272	4197	0.351496921178	0.872581231093	0.88814968815	0.88814968815	0.872557172557	0.982443820225	-0.0155925155925
61.0	4671	4137	4075	0.356253189837	0.872581231093	0.8856775851	0.8856775851	0.872404196104	0.985013294658	-0.0132733889959
62.0	5330	4689	4650	0.367682090993	0.872581231093	0.879737335835	0.879737335835	0.872420262664	0.991682661548	-0.00731707317073
63.0	5634	4994	4916	0.35485563094	0.872581231093	0.886403975861	0.886403975861	0.872559460419	0.984381257509	-0.013844515442
64.0	6015	5256	5248	0.379075639507	0.872581231093	0.873815461347	0.873815461347	0.872485453034	0.998477929985	-0.00133000831255
65.0	5490	4826	4790	0.368999077129	0.872581231093	0.879052823315	0.879052823315	0.872495446266	0.992540406133	-0.00655737704918
66.0	5987	5258	5224	0.370570282941	0.872581231093	0.878236178387	0.878236178387	0.872557207282	0.99353366299	-0.00567897110406
67.0	4911	4249	4280	0.395595902863	0.871704498896	0.865200570149	0.865200570149	0.871512930157	1.00729583431	0.00631236000814
68.0	5053	4348	4401	0.404584005598	0.871098033405	0.860478923412	0.860478923412	0.870967741935	1.01218951242	0.0104888185236
69.0	5413	4760	4715	0.368499303494	0.871098033405	0.879364492887	0.879364492887	0.871051173102	0.990546218487	-0.0083133197857
70.0	6018	5248	5242	0.382474138049	0.871098033405	0.872050515121	0.872050515121	0.871053506148	0.998856707317	-0.000997008973081
71.0	5938	5116	5153	0.402274942712	0.867871913217	0.861569552038	0.861569552038	0.867800606265	1.00723221267	0.00623105422701
72.0	4760	4137	4058	0.389175030984	0.852650783006	0.869117647059	0.869117647059	0.852521008403	0.980904036742	-0.0165966386555
73.0	4654	4014	3955	0.40105525112	0.849992616727	0.86248388483	0.86248388483	0.849806617963	0.985301444943	-0.0126772668672
74.0	4492	3885	3818	0.396914902285	0.849992616727	0.864870881567	0.864870881567	0.849955476402	0.982754182754	-0.0149154051647
75.0	4732	4063	4018	0.407806686385	0.849239491299	0.858622147084	0.858622147084	0.849112426036	0.988924440069	-0.00950972104818
76.0	5074	4377	4290	0.401299125037	0.845617040063	0.862633031139	0.862633031139	0.845486795428	0.980123372173	-0.0171462357115
77.0	5611	4815	4744	0.408947244716	0.845617040063	0.858135804669	0.858135804669	0.845482088754	0.985254413292	-0.0126537159152
78.0	6121	5268	5176	0.40468226625	0.845617040063	0.860643685672	0.860643685672	0.845613461853	0.982536066819	-0.0150302238196
79.0	5368	4567	4534	0.421489669398	0.84475155979	0.850782414307	0.850782414307	0.844634873323	0.992774250055	-0.00614754098361
80.0	5090	4297	4299	0.432633062007	0.84475155979	0.8442043222	0.8442043222	0.844597249509	1.00046544101	0.000392927308448
81.0	4746	4021	4009	0.427490946766	0.84475155979	0.847239780868	0.847239780868	0.844711335862	0.997015667744	-0.00252844500632
82.0	5020	4283	4240	0.417415837815	0.84475155979	0.853187250996	0.853187250996	0.844621513944	0.989960308195	-0.00856573705179
83.0	5375	4605	4540	0.41139033329	0.84475155979	0.856744186047	0.856744186047	0.844651162791	0.985884907709	-0.0120930232558
84.0	6208	5203	5244	0.442953360567	0.84475155979	0.838112113402	0.838112113402	0.844716494845	1.00788006919	0.0066043814433
85.0	6591	5532	5567	0.440896417488	0.84475155979	0.839326354119	0.839326354119	0.844636625702	1.00632682574	0.00531027158246
86.0	5612	4719	4737	0.438254534672	0.844181378925	0.840876692801	0.840876692801	0.844084105488	1.00381436745	0.0032074126871
87.0	5139	4374	4332	0.420975425263	0.843128030809	0.851138353765	0.851138353765	0.842965557501	0.990397805213	-0.00817279626386
88.0	5454	4630	4598	0.424708990751	0.843128030809	0.848918225156	0.848918225156	0.843050971764	0.993088552916	-0.00586725339201
89.0	5879	4949	4939	0.436665653528	0.840247967913	0.841809831604	0.841809831604	0.840108862051	0.997979389776	-0.00170096955264
90.0	5796	4860	4750	0.443369144444	0.819666139818	0.83850931677	0.83850931677	0.819530710835	0.977366255144	-0.0189786059351
91.0	6264	5206	5131	0.454632787081	0.819125195842	0.831098339719	0.831098339719	0.819125159642	0.985593545909	-0.0119731800766
92.0	7143	5942	5850	0.453479926997	0.819094350164	0.831863362733	0.831863362733	0.818983620328	0.984516997644	-0.0128797424052
93.0	6486	5313	5305	0.472686642563	0.817917771245	0.81914893617	0.81914893617	0.81791551033	0.998494259364	-0.00123342584027
94.0	6345	5280	5188	0.453176605899	0.817674266984	0.832151300236	0.832151300236	0.817651694247	0.982575757576	-0.014499605989
95.0	6471	5363	5291	0.458244017264	0.817674266984	0.82877453253	0.82877453253	0.817647967857	0.986574678352	-0.0111265646732
96.0	6102	5044	4989	0.461485924516	0.817674266984	0.826614224844	0.826614224844	0.817600786627	0.989095955591	-0.00901343821698
97.0	5148	4263	4209	0.459273407981	0.817674266984	0.828088578089	0.828088578089	0.817599067599	0.98733286418	-0.0104895104895
98.0	5675	4751	4640	0.445629265417	0.817674266984	0.83718061674	0.83718061674	0.817621145374	0.976636497579	-0.0195594713656
99.0	6674	5480	5457	0.469765763875	0.817674266984	0.821096793527	0.821096793527	0.817650584357	0.995802919708	-0.00344620916991
100.0	5579	4550	4561	0.478077144931	0.817674266984	0.815558343789	0.815558343789	0.817530023302	1.00241758242	0.00197167951246
101.0	7292	5756	5954	0.517189096496	0.816566552784	0.789358200768	0.789358200768	0.8165112452	1.03439888812	0.0271530444323
102.0	7189	5673	5851	0.517090492139	0.813969470189	0.789122270135	0.789122270135	0.813882320211	1.03137669663	0.0247600500765
103.0	6736	5439	5483	0.490038980224	0.814064480045	0.807452494062	0.807452494062	0.81398456057	1.00808972238	0.00653206650831
104.0	6830	5504	5489	0.492190657028	0.803678965006	0.805856515373	0.805856515373	0.803660322108	0.997274709302	-0.00219619326501
105.0	7686	6240	6157	0.483875514565	0.801093495605	0.811865729899	0.811865729899	0.801066874837	0.986698717949	-0.0107988550612
106.0	7901	6333	6327	0.498255898408	0.800846077792	0.801544108341	0.801544108341	0.800784710796	0.999052581715	-0.000759397544615
107.0	6582	5267	5269	0.500107852598	0.800586371778	0.800212701307	0.800212701307	0.800516560316	1.0003797228	0.00030385900942
108.0	6120	4964	4897	0.484984751553	0.800209268358	0.811111111111	0.811111111111	0.800163398693	0.986502820306	-0.0109477124183
109.0	6530	5327	5225	0.478515410602	0.800209268358	0.815773353752	0.815773353752	0.800153139357	0.980852262061	-0.0156202143951
110.0	6343	5096	5075	0.495677316806	0.800209268358	0.803405328709	0.803405328709	0.800094592464	0.995879120879	-0.00331073624468
111.0	6643	5364	5315	0.490042015683	0.800209268358	0.807466506097	0.807466506097	0.800090320638	0.9908650261	-0.00737618545838
112.0	6975	5567	5581	0.502988773571	0.800209268358	0.798136200717	0.798136200717	0.800143369176	1.00251481947	0.00200716845878
113.0	7516	6025	6014	0.498150198279	0.800209268358	0.801623203832	0.801623203832	0.800159659393	0.998174273859	-0.00146354443853
114.0	6502	5192	5202	0.502451312678	0.800209268358	0.798523531221	0.798523531221	0.800061519532	1.00192604006	0.00153798831129
115.0	6441	5154	5154	0.500144041078	0.800209268358	0.800186306474	0.800186306474	0.800186306474	1.0	0.0
116.0	5894	4760	4716	0.489853989517	0.80024115717	0.807600950119	0.807600950119	0.800135731252	0.990756302521	-0.00746521886664
117.0	6568	5212	5253	0.509348171874	0.799911813997	0.793544457978	0.793544457978	0.799786845311	1.00786646201	0.00624238733252
118.0	6653	5240	5245	0.517101878198	0.788399652558	0.78761460995	0.78761460995	0.788366150609	1.00095419847	0.00075154065835
119.0	7456	5925	5882	0.507813452684	0.788925566833	0.794662017167	0.794662017167	0.788894849785	0.992742616034	-0.00576716738197
120.0	7655	6111	6044	0.502977757117	0.789603438732	0.798301763553	0.798301763553	0.789549314174	0.989036164294	-0.00875244937949
121.0	8092	6430	6389	0.507857037234	0.789623955661	0.794611962432	0.794611962432	0.789545229857	0.993623639191	-0.00506673257538
122.0	7802	6073	6147	0.529207338013	0.787929621729	0.77839015637	0.77839015637	0.787874903871	1.01218508151	0.00948474750064
123.0	7608	6006	5986	0.514727873122	0.78685562602	0.789432176656	0.789432176656	0.786803364879	0.99666999667	-0.00262881177708
124.0	6774	5389	5330	0.506748276138	0.78685562602	0.795541777384	0.795541777384	0.786832004724	0.989051772128	-0.00870977266017
125.0	6812	5387	5360	0.512927895302	0.78685562602	0.790810334703	0.790810334703	0.786846741045	0.994987933915	-0.00396359365825
126.0	7890	6273	6208	0.507381387082	0.78685562602	0.795057034221	0.795057034221	0.786818757921	0.989638131675	-0.00823827629911
127.0	7860	6202	6194	0.515204284425	0.788075369658	0.789058524173	0.789058524173	0.788040712468	0.998710093518	-0.00101781170483
128.0	6874	5356	5417	0.528194292263	0.788075369658	0.779167878964	0.779167878964	0.788041897003	1.01138909634	0.00887401803899
129.0	6562	5155	5171	0.519768940449	0.78813513727	0.785583663517	0.785583663517	0.788021944529	1.00310378274	0.00243828101189
130.0	6440	5073	4810	0.521517898267	0.746947160788	0.787732919255	0.787732919255	0.746894409938	0.948156909127	-0.0408385093168
131.0	6950	5378	5124	0.538179651743	0.737309363369	0.77381294964	0.77381294964	0.73726618705	0.952770546672	-0.0365467625899
132.0	7103	5482	5202	0.54118978326	0.732457794772	0.771786569055	0.771786569055	0.73236660566	0.948923750456	-0.0394199633957
133.0	16174	10287	11726	0.674436747172	0.725025670818	0.636020774082	0.636020774082	0.724990725856	1.13988529212	0.0889699517745
134.0	9588	7194	7027	0.562775420704	0.732914621687	0.750312891114	0.750312891114	0.732895285774	0.976786210731	-0.01741760534
135.0	7586	5871	5559	0.53893926272	0.732914621687	0.773925652518	0.773925652518	0.732797258107	0.946857434849	-0.0411283944108
136.0	7710	5883	5650	0.54993293033	0.732914621687	0.763035019455	0.763035019455	0.732814526589	0.960394356621	-0.0302204928664
137.0	7706	5862	5647	0.552284041382	0.732914621687	0.760705943421	0.760705943421	0.732805606021	0.963323097919	-0.0279003373994
138.0	7690	5897	5636	0.546091898962	0.732914621687	0.766840052016	0.766840052016	0.732899869961	0.955740206885	-0.0339401820546
139.0	12867	8142	9361	0.678773467014	0.727568395115	0.632781534157	0.632781534157	0.727520012435	1.14971751412	0.0947384782778
140.0	12302	9417	9226	0.545320970927	0.750022381422	0.765485286945	0.765485286945	0.749959356202	0.979717532123	-0.015525930743
141.0	8840	6863	6726	0.53214696795	0.760893567366	0.776357466063	0.776357466063	0.760859728507	0.980037884307	-0.0154977375566
142.0	5373	4158	4088	0.535027176846	0.760893567366	0.773869346734	0.773869346734	0.760841243253	0.983164983165	-0.0130281034804
143.0	6411	4875	4895	0.550631801028	0.763539085512	0.760411792232	0.760411792232	0.763531430354	1.0041025641	0.00311963812198
144.0	6396	4937	4887	0.537149307941	0.764202703895	0.771888680425	0.771888680425	0.764071294559	0.989872392141	-0.00781738586617
145.0	7531	5850	5741	0.531518506917	0.762437329682	0.776789271013	0.776789271013	0.762315761519	0.981367521368	-0.0144735094941
146.0	8315	6418	6339	0.537268704692	0.762437329682	0.771858087793	0.771858087793	0.762357185809	0.98769086943	-0.00950090198437
147.0	7984	6121	6087	0.543332099868	0.762437329682	0.766658316633	0.766658316633	0.762399799599	0.994445352067	-0.00425851703407
148.0	8086	6183	6165	0.545668192648	0.762437329682	0.764654959189	0.764654959189	0.762428889439	0.997088791849	-0.00222606975019
149.0	6827	5200	5205	0.54913544202	0.762437329682	0.761681558518	0.761681558518	0.762413944632	1.00096153846	0.000732386113959
150.0	6540	4959	4986	0.553128920601	0.762437329682	0.758256880734	0.758256880734	0.762385321101	1.0054446461	0.00412844036697
151.0	6675	5018	5094	0.560749205159	0.763169595921	0.751760299625	0.751760299625	0.763146067416	1.01514547629	0.0113857677903
152.0	6378	4819	4858	0.556239933824	0.761689931034	0.755566008153	0.755566008153	0.761680777673	1.00809296535	0.00611476952023
153.0	7028	5312	5298	0.555844481377	0.753942062404	0.755833807627	0.755833807627	0.753841775754	0.997364457831	-0.00199203187251
154.0	7564	5706	5650	0.557635057872	0.747012689038	0.754362771021	0.754362771021	0.746959280804	0.990185769366	-0.00740349021682
155.0	7155	5381	5333	0.560173906321	0.745477250546	0.752061495458	0.752061495458	0.74535290007	0.991079724958	-0.00670859538784
156.0	6389	4777	4762	0.564870220863	0.745477250546	0.747691344498	0.747691344498	0.745343559242	0.996859953946	-0.00234778525591
157.0	6391	4748	4764	0.569997960996	0.745477250546	0.742919730872	0.742919730872	0.745423251447	1.00336983993	0.00250352057581
158.0	6001	4576	4455	0.549202586073	0.742511056913	0.762539576737	0.762539576737	0.742376270622	0.973557692308	-0.0201633061156
159.0	6635	4946	4908	0.567371101214	0.739821280532	0.745440844009	0.745440844009	0.739713639789	0.992317023858	-0.00572720422005
160.0	6609	4872	4889	0.576007589296	0.739821280532	0.737176577394	0.737176577394	0.739748827357	1.00348932677	0.00257224996217
161.0	6442	4736	4765	0.578098887579	0.739821280532	0.735175411363	0.735175411363	0.739677118907	1.00612331081	0.00450170754424
162.0	6450	4682	4771	0.587800973427	0.739821280532	0.725891472868	0.725891472868	0.739689922481	1.01900897053	0.0137984496124
163.0	5607	4056	4148	0.590424008279	0.739821280532	0.723381487426	0.723381487426	0.739789548778	1.02268244576	0.0164080613519
164.0	5666	4100	4191	0.590180456031	0.739821280532	0.723614542887	0.723614542887	0.739675255912	1.02219512195	0.0160607130251
165.0	6340	4544	4690	0.597386319409	0.739821280532	0.716719242902	0.716719242902	0.739747634069	1.03213028169	0.0230283911672
166.0	6755	4873	5002	0.592570161688	0.740503661933	0.721391561806	0.721391561806	0.740488527017	1.02647239893	0.019096965211
167.0	6668	4908	4941	0.577211535716	0.741108049431	0.736052789442	0.736052789442	0.74100179964	1.00672371638	0.00494901019796
168.0	7682	5644	5514	0.579230044962	0.717889883723	0.734704504035	0.734704504035	0.717781827649	0.976966690291	-0.0169226763864
169.0	7113	5248	5108	0.576308724907	0.718159231306	0.737804020807	0.737804020807	0.71812174891	0.973323170732	-0.0196822718965
170.0	6462	4675	4640	0.58972517697	0.718159231306	0.723460229031	0.723460229031	0.718043949242	0.992513368984	-0.00541627978954
171.0	6799	4916	4882	0.590111216144	0.718159231306	0.723047506986	0.723047506986	0.718046771584	0.993083807974	-0.00500073540226
172.0	6867	4975	4930	0.588777612997	0.717978864847	0.724479394204	0.724479394204	0.717926314257	0.990954773869	-0.00655307994758
173.0	7432	5410	5327	0.585611666402	0.716795608123	0.727933261572	0.727933261572	0.716765339074	0.984658040665	-0.0111679224973
174.0	7427	5339	5323	0.594033947092	0.716795608123	0.718863605763	0.718863605763	0.716709303891	0.997003184117	-0.00215430187155
175.0	7070	5068	5067	0.595920834841	0.716795608123	0.716831683168	0.716831683168	0.716690240453	0.999802683504	-0.0001414427157
176.0	6718	4761	4815	0.603478535097	0.716795608123	0.708693063412	0.708693063412	0.716731169991	1.01134215501	0.00803810657934
177.0	6555	4611	4698	0.608363614615	0.716795608123	0.703432494279	0.703432494279	0.716704805492	1.01886792453	0.0132723112128
178.0	7955	5650	5702	0.602037253195	0.716795608123	0.71024512885	0.71024512885	0.716781898177	1.00920353982	0.00653676932747
179.0	8367	5952	5985	0.600964276366	0.715422559092	0.711366081033	0.711366081033	0.715310147006	1.00554435484	0.00394406597347
180.0	7035	4941	5032	0.609280138491	0.715422559092	0.702345415778	0.702345415778	0.715280739161	1.01841732443	0.0129353233831
181.0	7435	5207	5187	0.610596061147	0.697666020808	0.700336247478	0.700336247478	0.697646267653	0.996159016708	-0.00268997982515
182.0	8602	6036	5990	0.609486407002	0.69638043277	0.701697279702	0.701697279702	0.69634968612	0.992379058979	-0.00534759358289
183.0	8533	6022	5942	0.6061381878	0.69638043277	0.705730692605	0.705730692605	0.69635532638	0.986715376951	-0.00937536622524
184.0	7712	5394	5363	0.611384665097	0.69543703791	0.699429460581	0.699429460581	0.695409751037	0.994252873563	-0.00401970954357
185.0	6060	4262	4214	0.6081886328	0.69543703791	0.703300330033	0.703300330033	0.695379537954	0.98873768184	-0.00792079207921
186.0	7699	5314	5354	0.618988978026	0.69543703791	0.690219509027	0.690219509027	0.69541498896	1.00752728641	0.00519547993246
187.0	7890	5481	5486	0.615308754364	0.69543703791	0.694676806084	0.694676806084	0.695310519645	1.00091224229	0.00063371356147
188.0	8206	5653	5706	0.620089857296	0.69543703791	0.688886180843	0.688886180843	0.695344869608	1.0093755528	0.00645868876432
189.0	7902	5469	5495	0.617433631096	0.69543703791	0.692103264996	0.692103264996	0.695393571248	1.00475406839	0.00329030625158
190.0	7269	4964	5055	0.625032434543	0.69543703791	0.682899986243	0.682899986243	0.695418902187	1.01833199033	0.0125189159444
191.0	6663	4559	4633	0.623937326612	0.69543703791	0.684226324478	0.684226324478	0.695332432838	1.01623162974	0.0111061083596
192.0	6679	4610	4644	0.618986023589	0.69543703791	0.690223087289	0.690223087289	0.695313669711	1.00737527115	0.00509058242252
193.0	7069	4858	4915	0.621456491675	0.695328374821	0.687225915971	0.687225915971	0.695289291272	1.01173322355	0.00806337530061
194.0	7320	5041	5089	0.620272165746	0.695328374821	0.688661202186	0.688661202186	0.695218579235	1.00952192025	0.00655737704918
195.0	7328	4924	4955	0.632836995456	0.676291090479	0.671943231441	0.671943231441	0.676173580786	1.00629569456	0.00423034934498
196.0	7641	5135	5171	0.63278207915	0.676814989304	0.672032456485	0.672032456485	0.676743881691	1.00701071081	0.00471142520612
197.0	7292	4994	4935	0.623300216027	0.676814989304	0.68486012068	0.68486012068	0.676769061986	0.988185822988	-0.00809105869446
198.0	6620	4535	4485	0.623138337632	0.677507838074	0.685045317221	0.685045317221	0.67749244713	0.988974641676	-0.00755287009063
199.0	6586	4364	4462	0.639787325767	0.677507838074	0.662617673854	0.662617673854	0.677497722442	1.02245646196	0.0148800485879
200.0	5708	3762	3867	0.642417215394	0.677507838074	0.659074982481	0.659074982481	0.677470217239	1.02791068581	0.0183952347582
201.0	8377	5619	5675	0.633739079675	0.677507838074	0.670765190402	0.670765190402	0.677450161156	1.00996618615	0.00668497075325
202.0	8465	5603	5735	0.640318638444	0.677507838074	0.661901949203	0.661901949203	0.677495569994	1.02355880778	0.0155936207915
203.0	8663	5815	5869	0.63338250554	0.677507838074	0.671245526954	0.671245526954	0.677478933395	1.00928632846	0.00623340644119
204.0	8615	5846	5832	0.627937727873	0.677043189494	0.678583865351	0.678583865351	0.676958792803	0.997605200137	-0.00162507254788
205.0	7800	5307	5270	0.626630511226	0.675648609877	0.680384615385	0.680384615385	0.675641025641	0.993028076126	-0.00474358974359
206.0	7649	5021	5029	0.643380543328	0.657519653198	0.656425676559	0.656425676559	0.65747156491	1.00159330811	0.00104588835142
207.0	7782	5201	5123	0.635568766098	0.658440279493	0.668337188383	0.668337188383	0.658314058083	0.985002884061	-0.0100231303007
208.0	7343	4876	4834	0.638393317879	0.658440279493	0.664033773662	0.664033773662	0.658314040583	0.991386382281	-0.00571973307912
209.0	7606	5064	5008	0.637240507735	0.658440279493	0.665790165659	0.665790165659	0.658427557192	0.988941548183	-0.007362608467
210.0	8664	5684	5704	0.643634780983	0.658440279493	0.656048014774	0.656048014774	0.658356417359	1.00351864884	0.00230840258541
211.0	8382	5557	5525	0.639078430271	0.659212860728	0.66296826533	0.66296826533	0.659150560725	0.994241497211	-0.00381770460511
212.0	7606	4993	5013	0.643375523723	0.659212860728	0.656455429924	0.656455429924	0.659084932948	1.00400560785	0.00262950302393
213.0	8113	5320	5348	0.643849070378	0.659212860728	0.655737704918	0.655737704918	0.659188955997	1.00526315789	0.00345125107852
214.0	8004	5157	5276	0.651393656299	0.659212860728	0.644302848576	0.644302848576	0.659170414793	1.02307543145	0.0148675662169
