days_until_deact	count_users	deacts_actual	deacts_pred	pct_deact_actual	pct_deact_pred	accuracy	avg_prob_deact	pred_over_actual_deacts	diff_pct_deact
28	1449	1423	1449	0.982056590752	1.0	0.982056590752	0.943992022852	1.01827125791	0.0179434092478
29	1452	1430	1452	0.984848484848	1.0	0.984848484848	0.941410275483	1.01538461538	0.0151515151515
30	1365	1337	1365	0.979487179487	1.0	0.979487179487	0.940691367843	1.02094240838	0.0205128205128
31	1263	1230	1263	0.973871733967	1.0	0.973871733967	0.940181591991	1.02682926829	0.0261282660333
32	1191	1168	1191	0.980688497061	1.0	0.980688497061	0.941118432556	1.01969178082	0.0193115029387
33	1249	1218	1249	0.975180144115	1.0	0.975180144115	0.941731778488	1.02545155993	0.0248198558847
34	1534	1497	1534	0.975880052151	1.0	0.975880052151	0.940948319675	1.02471609886	0.0241199478488
35	1366	1327	1366	0.971449487555	1.0	0.971449487555	0.940436775263	1.0293896006	0.0285505124451
36	1264	1227	1264	0.970727848101	1.0	0.970727848101	0.941058997191	1.03015484923	0.0292721518987
37	1311	1274	1311	0.97177726926	1.0	0.97177726926	0.940978294581	1.02904238619	0.0282227307399
38	1404	1365	1404	0.972222222222	1.0	0.972222222222	0.940491248769	1.02857142857	0.0277777777778
39	1176	1140	1176	0.969387755102	1.0	0.969387755102	0.940736599827	1.03157894737	0.030612244898
40	1807	1753	1807	0.970116214721	1.0	0.970116214721	0.940209423461	1.03080433542	0.0298837852795
41	2048	1981	2048	0.96728515625	1.0	0.96728515625	0.93822480117	1.03382130237	0.03271484375
42	1561	1514	1561	0.969891095452	1.0	0.969891095452	0.930279790659	1.03104359313	0.0301089045484
43	1893	1814	1893	0.958267300581	1.0	0.958267300581	0.930545383545	1.04355016538	0.0417326994189
44	2620	2542	2620	0.970229007634	1.0	0.970229007634	0.930848338919	1.03068450039	0.0297709923664
45	1593	1527	1593	0.95856873823	1.0	0.95856873823	0.929557793974	1.04322200393	0.0414312617702
46	1433	1376	1433	0.960223307746	1.0	0.960223307746	0.930310020912	1.0414244186	0.039776692254
47	1608	1544	1608	0.960199004975	1.0	0.960199004975	0.930511017879	1.0414507772	0.0398009950249
48	1717	1627	1717	0.947582993593	1.0	0.947582993593	0.929632693441	1.0553165335	0.0524170064065
49	1417	1356	1417	0.956951305575	1.0	0.956951305575	0.929504493487	1.04498525074	0.0430486944248
50	1353	1304	1353	0.963784183296	1.0	0.963784183296	0.929671921951	1.03757668712	0.0362158167036
51	1542	1476	1542	0.95719844358	1.0	0.95719844358	0.926792427413	1.04471544715	0.0428015564202
52	1595	1529	1595	0.958620689655	1.0	0.958620689655	0.925569332044	1.04316546763	0.0413793103448
53	1523	1444	1523	0.948128693368	1.0	0.948128693368	0.925692495929	1.05470914127	0.0518713066316
54	1718	1623	1718	0.94470314319	1.0	0.94470314319	0.92531323681	1.05853357979	0.0552968568102
55	1922	1824	1922	0.94901144641	1.0	0.94901144641	0.925104304328	1.05372807018	0.05098855359
56	1774	1675	1774	0.944193912063	1.0	0.944193912063	0.923735424473	1.05910447761	0.0558060879369
57	1546	1471	1546	0.95148771022	1.0	0.95148771022	0.923973865168	1.050985724	0.0485122897801
58	1715	1636	1715	0.953935860058	1.0	0.953935860058	0.925191629815	1.04828850856	0.0460641399417
59	1661	1574	1661	0.947621914509	1.0	0.947621914509	0.925029225473	1.05527318933	0.0523780854907
60	1614	1522	1614	0.942998760843	1.0	0.942998760843	0.924586048233	1.06044678055	0.0570012391574
61	1821	1723	1821	0.946183415706	1.0	0.946183415706	0.924898427368	1.05687753918	0.0538165842943
62	1908	1818	1908	0.952830188679	1.0	0.952830188679	0.922253589687	1.0495049505	0.0471698113208
63	1658	1564	1658	0.943305186972	1.0	0.943305186972	0.922825235885	1.06010230179	0.0566948130277
64	1842	1732	1842	0.940282301846	1.0	0.940282301846	0.923031014542	1.06351039261	0.0597176981542
65	1781	1664	1781	0.934306569343	1.0	0.934306569343	0.921379852205	1.0703125	0.0656934306569
66	1704	1622	1704	0.951877934272	1.0	0.951877934272	0.922779852237	1.05055487053	0.0481220657277
67	1683	1582	1683	0.939988116459	1.0	0.939988116459	0.922126434825	1.06384323641	0.0600118835413
68	1675	1587	1675	0.947462686567	1.0	0.947462686567	0.922990013049	1.0554505356	0.0525373134328
69	1659	1569	1659	0.94575045208	1.0	0.94575045208	0.922597037292	1.05736137667	0.0542495479204
70	1490	1408	1490	0.944966442953	1.0	0.944966442953	0.922448487607	1.05823863636	0.055033557047
71	1151	1090	1151	0.947002606429	1.0	0.947002606429	0.918208996639	1.05596330275	0.0529973935708
72	1231	1167	1231	0.948009748172	1.0	0.948009748172	0.919965926022	1.05484147386	0.0519902518278
73	1468	1385	1468	0.943460490463	1.0	0.943460490463	0.920130002525	1.05992779783	0.0565395095368
74	1636	1543	1636	0.94315403423	1.0	0.94315403423	0.919508924333	1.06027219702	0.0568459657702
75	1528	1433	1528	0.937827225131	1.0	0.937827225131	0.918999408898	1.06629448709	0.0621727748691
76	1358	1275	1358	0.938880706922	1.0	0.938880706922	0.91920034301	1.06509803922	0.0611192930781
77	1088	1019	1088	0.936580882353	1.0	0.936580882353	0.918945660257	1.06771344455	0.0634191176471
78	1282	1214	1282	0.946957878315	1.0	0.946957878315	0.919191369195	1.05601317957	0.0530421216849
79	1806	1700	1806	0.94130675526	1.0	0.94130675526	0.918627220524	1.06235294118	0.0586932447398
80	1682	1604	1682	0.953626634958	1.0	0.953626634958	0.920768751721	1.04862842893	0.0463733650416
81	1428	1357	1428	0.950280112045	1.0	0.950280112045	0.918658337598	1.05232129698	0.0497198879552
82	1879	1778	1879	0.946248004258	1.0	0.946248004258	0.918074760744	1.05680539933	0.0537519957424
83	1870	1770	1870	0.946524064171	1.0	0.946524064171	0.918471619833	1.05649717514	0.0534759358289
84	1422	1327	1422	0.933192686357	1.0	0.933192686357	0.916320264684	1.07159005275	0.0668073136428
85	1261	1197	1261	0.949246629659	1.0	0.949246629659	0.918596741095	1.05346700084	0.050753370341
86	1149	1076	1149	0.936466492602	1.0	0.936466492602	0.918919107574	1.06784386617	0.0635335073977
87	1203	1129	1203	0.938487115544	1.0	0.938487115544	0.920526981539	1.06554472985	0.0615128844555
88	1277	1205	1277	0.943617854346	1.0	0.943617854346	0.918075875138	1.05975103734	0.0563821456539
89	1278	1212	1278	0.948356807512	1.0	0.948356807512	0.91780236107	1.05445544554	0.0516431924883
90	1478	1397	1478	0.945196211096	1.0	0.945196211096	0.91731254261	1.05798138869	0.0548037889039
91	1427	1324	1427	0.927820602663	1.0	0.927820602663	0.917878095538	1.07779456193	0.0721793973371
92	1369	1290	1369	0.942293644996	1.0	0.942293644996	0.91903130278	1.06124031008	0.0577063550037
93	1141	1073	1141	0.940403155127	1.0	0.940403155127	0.92068796983	1.06337371855	0.0595968448729
94	1206	1124	1206	0.932006633499	1.0	0.932006633499	0.920555499113	1.07295373665	0.0679933665008
95	1291	1212	1291	0.938807126259	1.0	0.938807126259	0.917544896215	1.06518151815	0.0611928737413
96	1480	1378	1480	0.931081081081	1.0	0.931081081081	0.917266925452	1.0740203193	0.0689189189189
97	1476	1372	1476	0.929539295393	1.0	0.929539295393	0.91396158326	1.07580174927	0.070460704607
98	1075	1012	1075	0.941395348837	1.0	0.941395348837	0.909945583205	1.06225296443	0.0586046511628
99	1077	1005	1077	0.933147632312	1.0	0.933147632312	0.908926430647	1.07164179104	0.066852367688
100	1075	994	1075	0.924651162791	1.0	0.924651162791	0.909867734279	1.0814889336	0.0753488372093
101	1015	940	1015	0.926108374384	1.0	0.926108374384	0.909510880268	1.07978723404	0.0738916256158
102	1242	1167	1242	0.93961352657	1.0	0.93961352657	0.90835406231	1.06426735219	0.06038647343
103	1419	1304	1419	0.91895701198	1.0	0.91895701198	0.906700229337	1.08819018405	0.0810429880197
104	1552	1433	1552	0.923324742268	1.0	0.923324742268	0.906685155737	1.08304256804	0.076675257732
105	1246	1148	1246	0.921348314607	1.0	0.921348314607	0.908291033151	1.08536585366	0.0786516853933
106	1112	1021	1112	0.918165467626	1.0	0.918165467626	0.908561665354	1.08912830558	0.0818345323741
107	1084	1007	1084	0.928966789668	1.0	0.928966789668	0.909722675634	1.07646474677	0.0710332103321
108	1274	1183	1274	0.928571428571	1.0	0.928571428571	0.908884017671	1.07692307692	0.0714285714286
109	1309	1211	1309	0.92513368984	1.0	0.92513368984	0.910414048015	1.08092485549	0.0748663101604
110	1520	1401	1520	0.921710526316	1.0	0.921710526316	0.908236666843	1.08493932905	0.0782894736842
111	1597	1463	1597	0.916092673763	1.0	0.916092673763	0.905041262335	1.09159261791	0.0839073262367
112	1311	1226	1311	0.935163996949	1.0	0.935163996949	0.902463264812	1.06933115824	0.0648360030511
113	1284	1195	1284	0.930685358255	1.0	0.930685358255	0.900926606674	1.07447698745	0.0693146417445
114	1279	1188	1279	0.928850664582	1.0	0.928850664582	0.901534381546	1.0765993266	0.0711493354183
115	1284	1181	1284	0.919781931464	1.0	0.919781931464	0.900436698333	1.08721422523	0.0802180685358
116	1426	1304	1426	0.914446002805	1.0	0.914446002805	0.901847584495	1.09355828221	0.085553997195
117	1502	1368	1502	0.910785619174	1.0	0.910785619174	0.897739546805	1.09795321637	0.0892143808256
118	1608	1466	1608	0.911691542289	1.0	0.911691542289	0.897429858466	1.0968622101	0.0883084577114
119	1421	1284	1421	0.903589021816	1.0	0.903589021816	0.897508122297	1.10669781931	0.0964109781844
120	1491	1362	1491	0.913480885312	1.0	0.913480885312	0.899812749377	1.09471365639	0.0865191146881
121	1524	1368	1524	0.897637795276	1.0	0.897637795276	0.898136853854	1.11403508772	0.102362204724
122	1402	1260	1402	0.898716119829	1.0	0.898716119829	0.897527787741	1.1126984127	0.101283880171
123	1247	1149	1247	0.92141138733	1.0	0.92141138733	0.900319065765	1.08529155788	0.0785886126704
124	1466	1325	1466	0.903819918145	1.0	0.903819918145	0.899275905737	1.10641509434	0.0961800818554
125	1674	1521	1674	0.908602150538	1.0	0.908602150538	0.89240905032	1.10059171598	0.0913978494624
126	1343	1243	1343	0.925539836188	1.0	0.925539836188	0.897349290068	1.08045052293	0.0744601638124
127	1536	1396	1536	0.908854166667	1.0	0.908854166667	0.893787616679	1.10028653295	0.0911458333333
128	1461	1349	1461	0.92334017796	1.0	0.92334017796	0.900191331807	1.08302446256	0.0766598220397
129	1561	1428	1561	0.914798206278	1.0	0.914798206278	0.895380065612	1.0931372549	0.085201793722
130	1672	1512	1672	0.904306220096	1.0	0.904306220096	0.894319244325	1.10582010582	0.0956937799043
131	1854	1702	1854	0.918015102481	1.0	0.918015102481	0.894819126954	1.089306698	0.0819848975189
132	1864	1694	1864	0.908798283262	1.0	0.908798283262	0.89477165613	1.10035419126	0.0912017167382
133	1623	1480	1623	0.911891558842	1.0	0.911891558842	0.891123936052	1.09662162162	0.0881084411583
134	1398	1278	1398	0.914163090129	1.0	0.914163090129	0.891330437979	1.09389671362	0.0858369098712
135	1505	1378	1505	0.91561461794	1.0	0.91561461794	0.892038642167	1.09216255443	0.0843853820598
136	1495	1363	1495	0.911705685619	1.0	0.911705685619	0.891068209482	1.09684519442	0.0882943143813
137	1613	1477	1613	0.915685058896	1.0	0.915685058896	0.889064772037	1.09207853758	0.0843149411035
138	1764	1598	1764	0.90589569161	1.0	0.90589569161	0.888847762922	1.10387984981	0.09410430839
139	1876	1703	1876	0.907782515991	1.0	0.907782515991	0.888580268766	1.10158543746	0.0922174840085
140	1438	1303	1438	0.90611961057	1.0	0.90611961057	0.888017754501	1.10360706063	0.0938803894298
141	1462	1333	1462	0.911764705882	1.0	0.911764705882	0.889280184759	1.09677419355	0.0882352941176
142	1420	1290	1420	0.908450704225	1.0	0.908450704225	0.891019710636	1.1007751938	0.0915492957746
143	1434	1275	1434	0.889121338912	1.0	0.889121338912	0.887433781997	1.12470588235	0.110878661088
144	1581	1414	1581	0.894370651486	1.0	0.894370651486	0.882963095208	1.11810466761	0.105629348514
145	1835	1651	1835	0.899727520436	1.0	0.899727520436	0.884715961845	1.11144760751	0.100272479564
146	1891	1690	1891	0.893707033316	1.0	0.893707033316	0.889481127876	1.11893491124	0.106292966684
147	1700	1535	1700	0.902941176471	1.0	0.902941176471	0.887258269136	1.10749185668	0.0970588235294
148	1625	1461	1625	0.899076923077	1.0	0.899076923077	0.886767150755	1.11225188227	0.100923076923
149	1738	1583	1738	0.91081703107	1.0	0.91081703107	0.887500423725	1.0979153506	0.0891829689298
150	1558	1389	1558	0.891527599487	1.0	0.891527599487	0.886563566795	1.12167026638	0.108472400513
151	1794	1626	1794	0.90635451505	1.0	0.90635451505	0.892255656757	1.10332103321	0.0936454849498
152	2142	1910	2142	0.891690009337	1.0	0.891690009337	0.88409608801	1.12146596859	0.108309990663
153	2045	1852	2045	0.905623471883	1.0	0.905623471883	0.886936033723	1.10421166307	0.0943765281174
154	1740	1569	1740	0.901724137931	1.0	0.901724137931	0.886889205178	1.10898661568	0.098275862069
155	1522	1370	1522	0.900131406045	1.0	0.900131406045	0.884887133186	1.11094890511	0.0998685939553
156	1515	1350	1515	0.891089108911	1.0	0.891089108911	0.885374735735	1.12222222222	0.108910891089
157	1591	1424	1591	0.895034569453	1.0	0.895034569453	0.885277194676	1.1172752809	0.104965430547
158	1689	1512	1689	0.895204262877	1.0	0.895204262877	0.887328292355	1.11706349206	0.104795737123
159	2095	1874	2095	0.894510739857	1.0	0.894510739857	0.883540657324	1.11792956243	0.105489260143
160	2148	1918	2148	0.892923649907	1.0	0.892923649907	0.884418138576	1.11991657977	0.107076350093
161	1857	1647	1857	0.886914378029	1.0	0.886914378029	0.886342008307	1.12750455373	0.113085621971
162	1664	1497	1664	0.899639423077	1.0	0.899639423077	0.886889682379	1.11155644623	0.100360576923
163	1805	1622	1805	0.898614958449	1.0	0.898614958449	0.884979490275	1.11282367448	0.101385041551
164	1685	1477	1685	0.876557863501	1.0	0.876557863501	0.881339069494	1.14082599865	0.123442136499
165	1906	1683	1906	0.883001049318	1.0	0.883001049318	0.886335156375	1.13250148544	0.116998950682
166	2000	1777	2000	0.8885	1.0	0.8885	0.884107093738	1.12549240293	0.1115
167	1807	1606	1807	0.888765910349	1.0	0.888765910349	0.874092463359	1.12515566625	0.111234089651
168	1178	1074	1178	0.911714770798	1.0	0.911714770798	0.873178378107	1.09683426443	0.088285229202
169	1317	1163	1317	0.883067577828	1.0	0.883067577828	0.873693468864	1.13241616509	0.116932422172
170	1427	1280	1426	0.896986685354	0.999299229152	0.896285914506	0.871475481029	1.1140625	0.102312543798
171	1635	1450	1635	0.886850152905	1.0	0.886850152905	0.869025559709	1.1275862069	0.113149847095
172	1859	1660	1859	0.892953200646	1.0	0.892953200646	0.869277807859	1.11987951807	0.107046799354
173	1862	1628	1862	0.87432867884	1.0	0.87432867884	0.868600988875	1.14373464373	0.12567132116
174	1757	1558	1756	0.886738759249	0.999430848036	0.886169607285	0.869713475009	1.1270860077	0.112692088788
175	1508	1333	1508	0.883952254642	1.0	0.883952254642	0.868702260484	1.13128282071	0.116047745358
176	1468	1291	1468	0.879427792916	1.0	0.879427792916	0.869469234574	1.13710302091	0.120572207084
177	1377	1216	1377	0.883079157589	1.0	0.883079157589	0.867279420796	1.13240131579	0.116920842411
178	1434	1265	1433	0.882147838215	0.99930264993	0.881450488145	0.866447974946	1.13280632411	0.117154811715
179	1554	1367	1554	0.879665379665	1.0	0.879665379665	0.867363485205	1.13679590344	0.120334620335
180	1706	1528	1706	0.895662368113	1.0	0.895662368113	0.865474529067	1.1164921466	0.104337631887
181	1644	1438	1643	0.874695863747	0.999391727494	0.874087591241	0.866062187821	1.14255910987	0.124695863747
182	1356	1186	1356	0.874631268437	1.0	0.874631268437	0.866591029947	1.14333895447	0.125368731563
183	1343	1184	1343	0.881608339538	1.0	0.881608339538	0.873748405625	1.13429054054	0.118391660462
184	1324	1171	1324	0.884441087613	1.0	0.884441087613	0.867170959106	1.13065755764	0.115558912387
185	1568	1384	1567	0.882653061224	0.999362244898	0.882015306122	0.867191861483	1.13222543353	0.116709183673
186	1470	1282	1469	0.872108843537	0.999319727891	0.872789115646	0.863942128999	1.14586583463	0.127210884354
187	1348	1176	1347	0.872403560831	0.999258160237	0.871661721068	0.858530083266	1.14540816327	0.126854599407
188	1505	1316	1505	0.874418604651	1.0	0.874418604651	0.862026290677	1.14361702128	0.125581395349
189	1278	1106	1278	0.865414710485	1.0	0.865414710485	0.864443000257	1.15551537071	0.134585289515
190	1186	1050	1185	0.885328836425	0.99915682968	0.886172006745	0.850447878781	1.12857142857	0.113827993255
191	1298	1107	1298	0.852850539291	1.0	0.852850539291	0.850573896337	1.17253839205	0.147149460709
192	1422	1242	1422	0.873417721519	1.0	0.873417721519	0.852138642111	1.14492753623	0.126582278481
193	1367	1177	1364	0.861009509876	0.997805413314	0.861741038771	0.846350100962	1.15887850467	0.136795903438
194	1744	1508	1744	0.864678899083	1.0	0.864678899083	0.849867681425	1.15649867374	0.135321100917
195	1654	1472	1654	0.889963724305	1.0	0.889963724305	0.854269109516	1.12364130435	0.110036275695
196	1376	1201	1375	0.872819767442	0.999273255814	0.872093023256	0.85107071149	1.14487926728	0.126453488372
197	1390	1208	1389	0.869064748201	0.99928057554	0.869784172662	0.855592123196	1.14983443709	0.130215827338
198	1483	1294	1483	0.872555630479	1.0	0.872555630479	0.8470744345	1.14605873261	0.127444369521
199	1630	1450	1629	0.889570552147	0.999386503067	0.89018404908	0.849331613476	1.12344827586	0.10981595092
200	1623	1414	1622	0.871226124461	0.999383857055	0.870609981516	0.853142356434	1.14710042433	0.128157732594
201	1553	1340	1551	0.862846104314	0.998712169994	0.861558274308	0.845320591789	1.15746268657	0.135866065679
202	1436	1265	1436	0.880919220056	1.0	0.880919220056	0.850821978062	1.13517786561	0.119080779944
203	1383	1196	1381	0.864786695589	0.998553868402	0.866232827187	0.847355981942	1.15468227425	0.133767172813
204	1524	1291	1524	0.847112860892	1.0	0.847112860892	0.847762029962	1.18048024787	0.152887139108
205	1631	1408	1630	0.863274064991	0.999386879215	0.862660944206	0.849594071903	1.15767045455	0.136112814224
206	1424	1199	1424	0.841994382022	1.0	0.841994382022	0.848722154837	1.18765638032	0.158005617978
207	1616	1409	1613	0.871905940594	0.998143564356	0.87004950495	0.84839600309	1.14478353442	0.126237623762
208	1933	1639	1933	0.847904811174	1.0	0.847904811174	0.845008673894	1.17937766931	0.152095188826
209	1978	1718	1975	0.868554095046	0.998483316481	0.868048533873	0.848466693772	1.14959254948	0.129929221436
210	1660	1377	1660	0.829518072289	1.0	0.829518072289	0.844666185234	1.20551924473	0.170481927711
211	1204	1025	1203	0.851328903654	0.999169435216	0.85049833887	0.844653197844	1.17365853659	0.147840531561
212	1409	1198	1408	0.850248403123	0.999290276792	0.850958126331	0.848796598958	1.17529215359	0.149041873669
213	1539	1322	1538	0.858999350227	0.99935022742	0.858349577648	0.851203236744	1.16338880484	0.140350877193
214	1688	1465	1686	0.867890995261	0.998815165877	0.869075829384	0.850003516449	1.15085324232	0.130924170616
215	1764	1511	1763	0.856575963719	0.999433106576	0.856009070295	0.845020873958	1.16677696889	0.142857142857
216	1608	1401	1603	0.871268656716	0.996890547264	0.871890547264	0.852079191575	1.14418272662	0.125621890547
217	1369	1172	1368	0.856099342586	0.99926953981	0.856829802776	0.848127519324	1.16723549488	0.143170197224
218	1339	1161	1338	0.867064973861	0.99925317401	0.867811799851	0.849592083129	1.15245478036	0.132188200149
219	1445	1236	1441	0.855363321799	0.99723183391	0.858131487889	0.845408851847	1.16585760518	0.141868512111
220	1465	1245	1465	0.849829351536	1.0	0.849829351536	0.8437245263	1.17670682731	0.150170648464
221	1494	1230	1493	0.823293172691	0.999330655957	0.822623828648	0.839468353688	1.21382113821	0.176037483266
222	1668	1431	1667	0.857913669065	0.999400479616	0.858513189448	0.841347749686	1.16491963662	0.141486810552
223	1679	1409	1676	0.839189994044	0.998213222156	0.838594401429	0.844044527963	1.18949609652	0.159023228112
224	1544	1326	1544	0.858808290155	1.0	0.858808290155	0.848613907299	1.16440422323	0.141191709845
225	1319	1142	1318	0.865807429871	0.999241849886	0.865049279757	0.847537990982	1.15411558669	0.133434420015
226	1108	935	1107	0.843862815884	0.999097472924	0.84476534296	0.840964948221	1.18395721925	0.15523465704
227	1685	1448	1684	0.859347181009	0.99940652819	0.859940652819	0.842084150022	1.16298342541	0.140059347181
228	1667	1420	1665	0.851829634073	0.998800239952	0.851829634073	0.84075034378	1.17253521127	0.146970605879
229	1766	1492	1764	0.844847112118	0.998867497169	0.843714609287	0.837737027379	1.18230563003	0.154020385051
230	1915	1613	1914	0.842297650131	0.999477806789	0.841775456919	0.838698089608	1.18660880347	0.157180156658
231	1664	1407	1663	0.845552884615	0.999399038462	0.846153846154	0.838006174108	1.18194740583	0.153846153846
232	1475	1230	1474	0.833898305085	0.999322033898	0.833220338983	0.836943652095	1.19837398374	0.165423728814
233	1508	1275	1505	0.84549071618	0.99801061008	0.844827586207	0.845103276159	1.18039215686	0.152519893899
234	1521	1294	1518	0.850756081525	0.998027613412	0.848783694938	0.842214722333	1.17310664606	0.147271531887
235	1565	1295	1564	0.827476038339	0.999361022364	0.828115015974	0.836248043214	1.20772200772	0.171884984026
236	1739	1478	1739	0.849913743531	1.0	0.849913743531	0.835856095229	1.17658998647	0.150086256469
237	1813	1530	1807	0.843905129619	0.996690568119	0.843905129619	0.834777266401	1.18104575163	0.1527854385
238	1538	1295	1536	0.84200260078	0.998699609883	0.840702210663	0.831232334769	1.1861003861	0.156697009103
239	1685	1388	1679	0.823738872404	0.996439169139	0.826112759644	0.829483076584	1.20965417867	0.172700296736
240	1628	1348	1622	0.82800982801	0.996314496314	0.825552825553	0.832467941796	1.20326409496	0.168304668305
241	1517	1294	1513	0.852999340804	0.997363216875	0.855636123929	0.839934252125	1.16924265842	0.144363876071
242	1712	1425	1709	0.832359813084	0.998247663551	0.831775700935	0.827335683939	1.19929824561	0.165887850467
243	2160	1788	2156	0.827777777778	0.998148148148	0.827777777778	0.831611697293	1.20581655481	0.17037037037
244	1903	1586	1899	0.833420914346	0.997898055702	0.833420914346	0.828829651689	1.1973518285	0.164477141356
245	1486	1268	1481	0.853297442799	0.99663526245	0.851278600269	0.823572752469	1.16798107256	0.14333781965
246	1554	1296	1544	0.833976833977	0.993564993565	0.833976833977	0.82723543579	1.19135802469	0.159588159588
247	1648	1378	1644	0.836165048544	0.997572815534	0.836165048544	0.821545846408	1.19303338171	0.16140776699
248	1643	1368	1639	0.832623250152	0.997565429093	0.833840535606	0.820224254073	1.1980994152	0.164942178941
249	1517	1244	1508	0.820039551747	0.99406723797	0.82201713909	0.81476290222	1.21221864952	0.174027686223
250	1806	1477	1800	0.817829457364	0.996677740864	0.81561461794	0.812279955941	1.21868652674	0.178848283499
251	1823	1486	1816	0.81513987932	0.996160175535	0.814591332968	0.815436117687	1.22207267833	0.181020296215
252	1478	1260	1473	0.85250338295	0.996617050068	0.851826792963	0.815856873222	1.16904761905	0.144113667118
253	1444	1166	1434	0.807479224377	0.993074792244	0.807479224377	0.809846775405	1.22984562607	0.185595567867
254	1612	1348	1604	0.836228287841	0.995037220844	0.836228287841	0.820119974444	1.18991097923	0.158808933002
255	1808	1501	1805	0.830199115044	0.998340707965	0.829646017699	0.823272099347	1.20253164557	0.16814159292
256	1713	1382	1707	0.806771745476	0.99649737303	0.807939287799	0.814624988274	1.23516642547	0.189725627554
257	1782	1472	1776	0.826038159371	0.996632996633	0.827160493827	0.817851664038	1.20652173913	0.170594837262
258	1860	1499	1849	0.805913978495	0.994086021505	0.804301075269	0.807911387891	1.23348899266	0.188172043011
259	1688	1373	1686	0.813388625592	0.998815165877	0.813388625592	0.810210273336	1.22796795339	0.185426540284
260	1620	1348	1616	0.832098765432	0.997530864198	0.82962962963	0.814882103828	1.19881305638	0.165432098765
261	1588	1291	1581	0.812972292191	0.995591939547	0.814861460957	0.815177095772	1.22463206816	0.182619647355
262	1266	1019	1262	0.804897314376	0.996840442338	0.804897314376	0.815501238228	1.23846908734	0.191943127962
263	1503	1230	1500	0.818363273453	0.998003992016	0.817697937458	0.810283187263	1.21951219512	0.179640718563
264	1949	1583	1940	0.812211390457	0.995382247306	0.810672139559	0.808668314183	1.22552116235	0.18317085685
265	1789	1421	1779	0.794298490777	0.994410285075	0.796534376747	0.809077667431	1.25193525686	0.200111794298
266	1591	1302	1585	0.818353236958	0.996228786926	0.819610307982	0.809335956871	1.21735791091	0.177875549969
267	1520	1222	1514	0.803947368421	0.996052631579	0.803947368421	0.805512562297	1.23895253682	0.192105263158
268	1746	1453	1735	0.832187857961	0.993699885452	0.832760595647	0.805325518098	1.19408121129	0.161512027491
269	1608	1344	1596	0.835820895522	0.992537313433	0.834577114428	0.813113968309	1.1875	0.15671641791
