days_until_deact	count_users	deacts_actual	deacts_pred	avg_log_loss	avg_prob_deact	accuracy	pct_deact_actual	pct_deact_pred	pred_over_actual_deacts	diff_pct_deact
70.0	6018	5248	4746	0.378125969682	0.788742470796	0.872050515121	0.872050515121	0.788634097707	0.904344512195	-0.0834164174144
71.0	5938	5116	4670	0.395573694486	0.786565818533	0.86190636578	0.861569552038	0.786460087572	0.912822517592	-0.0751094644662
72.0	4760	4137	3724	0.386164036162	0.782559313392	0.868697478992	0.869117647059	0.782352941176	0.900169204738	-0.0867647058824
73.0	4654	4014	3653	0.40014447053	0.785038443413	0.8622690159	0.86248388483	0.784916201117	0.910064773293	-0.0775676837129
74.0	4492	3885	3517	0.38920113555	0.782995555497	0.865983971505	0.864870881567	0.782947462155	0.905276705277	-0.0819234194123
75.0	4732	4063	3690	0.401373154294	0.779829329584	0.857354184277	0.858622147084	0.779797125951	0.908195914349	-0.0788250211327
76.0	5074	4377	3970	0.395230070939	0.782544594235	0.861844698463	0.862633031139	0.782420181317	0.907013936486	-0.0802128498226
77.0	5611	4815	4402	0.400398130696	0.784571183927	0.858848690073	0.858135804669	0.78453038674	0.914226375909	-0.0736054179291
78.0	6121	5268	4807	0.399530982275	0.785347370712	0.859826825682	0.860643685672	0.785329194576	0.912490508732	-0.0753144910962
79.0	5368	4567	4190	0.409530104841	0.780616314463	0.849105812221	0.850782414307	0.780551415797	0.917451280928	-0.0702309985097
80.0	5090	4297	3981	0.416793703918	0.782129600015	0.841060903733	0.8442043222	0.782121807466	0.926460321154	-0.0620825147348
81.0	4746	4021	3712	0.413275666213	0.782173360849	0.845132743363	0.847239780868	0.782132321955	0.923153444417	-0.0651074589128
82.0	5020	4283	3926	0.407625084925	0.782220662181	0.851992031873	0.853187250996	0.782071713147	0.9166472099	-0.0711155378486
83.0	5375	4605	4212	0.403388477303	0.783746352936	0.856558139535	0.856744186047	0.783627906977	0.914657980456	-0.0731162790698
84.0	6208	5203	4827	0.423041642975	0.777599741952	0.838112113402	0.838112113402	0.777545103093	0.927733999616	-0.0605670103093
85.0	6591	5532	5135	0.422329477275	0.779235417112	0.840691852526	0.839326354119	0.77909270217	0.92823571945	-0.0602336519496
86.0	5612	4719	4379	0.419106984573	0.780361418919	0.840698503207	0.840876692801	0.780292230934	0.927950837042	-0.0605844618674
87.0	5139	4374	4026	0.409657673244	0.783481048796	0.850359992216	0.851138353765	0.783420899008	0.920438957476	-0.0677174547577
88.0	5454	4630	4266	0.406177320742	0.782199178401	0.851301796846	0.848918225156	0.782178217822	0.921382289417	-0.0667400073341
89.0	5879	4949	4586	0.423810071205	0.780169688154	0.840789249872	0.841809831604	0.780064636843	0.926651848858	-0.061745194761
90.0	5796	4860	4502	0.423745656055	0.776868092659	0.840234644582	0.83850931677	0.77674258109	0.92633744856	-0.0617667356798
91.0	6264	5206	4872	0.434452280176	0.777919004305	0.830140485313	0.831098339719	0.777777777778	0.935843257779	-0.0533205619413
92.0	7143	5942	5552	0.430432293642	0.777341030301	0.831023379532	0.831863362733	0.777264454711	0.93436553349	-0.0545989080218
93.0	6486	5313	5022	0.44512320797	0.774386748373	0.821769966081	0.81914893617	0.77428307123	0.945228684359	-0.0448658649399
94.0	6345	5280	4945	0.432705951455	0.7794558447	0.832624113475	0.832151300236	0.779353821907	0.936553030303	-0.0527974783294
95.0	6471	5363	5039	0.43453040043	0.778713888913	0.832637923041	0.82877453253	0.778704991501	0.939586052583	-0.0500695410292
96.0	6102	5044	4758	0.437254544771	0.779850042728	0.827761389708	0.826614224844	0.779744346116	0.943298969072	-0.0468698787283
97.0	5148	4263	3998	0.433635502068	0.776618620532	0.831002331002	0.828088578089	0.776612276612	0.937837203847	-0.0514763014763
98.0	5675	4751	4411	0.424278620934	0.777329562551	0.836475770925	0.83718061674	0.777268722467	0.928436118712	-0.0599118942731
99.0	6674	5480	5190	0.444525636439	0.777726584262	0.82139646389	0.821096793527	0.77764459095	0.947080291971	-0.0434522025772
100.0	5579	4550	4328	0.446287355044	0.77582180107	0.816096074565	0.815558343789	0.775766266356	0.951208791209	-0.0397920774332
101.0	7292	5756	5676	0.483384738615	0.778396224217	0.790866703236	0.789358200768	0.778387273725	0.986101459347	-0.0109709270433
102.0	7189	5673	5598	0.482179763878	0.778819028572	0.793295312283	0.789122270135	0.778689664766	0.986779481756	-0.0104326053693
103.0	6736	5439	5251	0.463687139405	0.779668777643	0.806264845606	0.807452494062	0.779542755344	0.965434822578	-0.0279097387173
104.0	6830	5504	5314	0.464476884496	0.778143755118	0.806002928258	0.805856515373	0.77803806735	0.965479651163	-0.0278184480234
105.0	7686	6240	5972	0.456498361771	0.777018693895	0.813427010148	0.811865729899	0.776997137653	0.957051282051	-0.0348685922456
106.0	7901	6333	6145	0.46472862811	0.777832260644	0.804961397291	0.801544108341	0.777749651943	0.970314227065	-0.0237944563979
107.0	6582	5267	5111	0.464093801168	0.77654240046	0.802035855363	0.800212701307	0.776511698572	0.970381621416	-0.0237010027347
108.0	6120	4964	4758	0.457467531337	0.777559015104	0.809640522876	0.811111111111	0.777450980392	0.958501208703	-0.033660130719
109.0	6530	5327	5057	0.44879214733	0.774435768065	0.81730474732	0.815773353752	0.774425727412	0.949314811338	-0.04134762634
110.0	6343	5096	4882	0.464370243691	0.769708904835	0.804981869778	0.803405328709	0.769667349834	0.958006279435	-0.0337379788743
111.0	6643	5364	5106	0.456441111382	0.768664585643	0.809272918862	0.807466506097	0.768628631642	0.951901565996	-0.0388378744543
112.0	6975	5567	5391	0.467257052202	0.772956786838	0.800573476703	0.798136200717	0.772903225806	0.968385126639	-0.0252329749104
113.0	7516	6025	5778	0.465276890401	0.768813237412	0.806146886642	0.801623203832	0.768759978712	0.959004149378	-0.0328632251197
114.0	6502	5192	4983	0.468573175667	0.766392617679	0.801753306675	0.798523531221	0.766379575515	0.959745762712	-0.0321439557059
115.0	6441	5154	4962	0.465120482804	0.770531741974	0.804067691352	0.800186306474	0.77037727061	0.962747380675	-0.029809035864
116.0	5894	4760	4541	0.455176110076	0.770448415226	0.809976247031	0.807600950119	0.770444519851	0.953991596639	-0.0371564302681
117.0	6568	5212	5050	0.470686043421	0.76902025461	0.798264311815	0.793544457978	0.768879415347	0.968917881811	-0.0246650426309
118.0	6653	5240	5109	0.480256716947	0.767974961622	0.793176010822	0.78761460995	0.767924244702	0.975	-0.0196903652488
119.0	7456	5925	5748	0.469582708078	0.77101553169	0.797880901288	0.794662017167	0.770922746781	0.970126582278	-0.0237392703863
120.0	7655	6111	5913	0.467679975163	0.77247920138	0.801175702155	0.798301763553	0.772436316133	0.967599410898	-0.02586544742
121.0	8092	6430	6256	0.470850703396	0.773164587077	0.796712802768	0.794611962432	0.773109243697	0.972939346812	-0.0215027187346
122.0	7802	6073	6037	0.492238113996	0.773844706801	0.782491668803	0.77839015637	0.773775954883	0.994072122509	-0.0046142014868
123.0	7608	6006	5837	0.474929063688	0.767218750988	0.79468980021	0.789432176656	0.76721871714	0.971861471861	-0.0222134595163
124.0	6774	5389	5188	0.469357931398	0.765891746042	0.796870386773	0.795541777384	0.765869501033	0.962701799963	-0.0296722763508
125.0	6812	5387	5225	0.468989704868	0.767062617902	0.796388725778	0.790810334703	0.767028772754	0.96992760349	-0.0237815619495
126.0	7890	6273	6087	0.467098679994	0.771494649646	0.798605830165	0.795057034221	0.771482889734	0.970349115256	-0.0235741444867
127.0	7860	6202	6038	0.474839991017	0.768308707303	0.791857506361	0.789058524173	0.768193384224	0.973556917124	-0.0208651399491
128.0	6874	5356	5262	0.491818759015	0.76552178058	0.780040733198	0.779167878964	0.765493162642	0.982449589246	-0.0136747163224
129.0	6562	5155	5035	0.48293946662	0.76735184271	0.791526973484	0.785583663517	0.767296555928	0.976721629486	-0.0182871075891
130.0	6440	5073	4937	0.478657409952	0.7667069207	0.793788819876	0.787732919255	0.766614906832	0.97319140548	-0.0211180124224
131.0	6950	5378	5300	0.490831842079	0.762716521895	0.775107913669	0.77381294964	0.762589928058	0.985496467088	-0.0112230215827
132.0	7103	5482	5420	0.493589132002	0.763089110461	0.778825848233	0.771786569055	0.763057862875	0.98869025903	-0.00872870618049
133.0	16174	10287	12316	0.662861016727	0.761511055512	0.639606776308	0.636020774082	0.76146902436	1.19723923398	0.125448250278
134.0	9588	7194	7372	0.523082638746	0.768888227395	0.756466416354	0.750312891114	0.768877763872	1.02474284126	0.0185648727576
135.0	7586	5871	5814	0.484686143544	0.766412011548	0.782362246243	0.773925652518	0.766411811231	0.990291262136	-0.00751384128658
136.0	7710	5883	5885	0.500309013878	0.763417805121	0.771465629053	0.763035019455	0.763294422827	1.0003399626	0.000259403372244
137.0	7706	5862	5880	0.499144479293	0.763127501394	0.766415779912	0.760705943421	0.763041785622	1.00307062436	0.00233584220088
138.0	7690	5897	5878	0.499553773438	0.764439058287	0.773472041612	0.766840052016	0.764369310793	0.996778022723	-0.00247074122237
139.0	12867	8142	9627	0.639875903648	0.748207599752	0.647392554597	0.632781534157	0.748193051993	1.18238761975	0.115411517836
140.0	12302	9417	9192	0.500151858961	0.74726244425	0.772313444968	0.765485286945	0.747195577955	0.976107040459	-0.0182897089904
141.0	8840	6863	6635	0.483145909958	0.750643063189	0.785859728507	0.776357466063	0.75056561086	0.966778376803	-0.0257918552036
142.0	5373	4158	4018	0.489936963682	0.747970534848	0.782616787642	0.773869346734	0.747813139773	0.96632996633	-0.0260562069607
143.0	6411	4875	4807	0.507804158881	0.749834096268	0.766963032288	0.760411792232	0.749805022617	0.986051282051	-0.0106067696147
144.0	6396	4937	4803	0.489298416326	0.750971173649	0.783614759225	0.771888680425	0.750938086304	0.972858010938	-0.0209505941213
145.0	7531	5850	5706	0.488040885018	0.757721488597	0.780772805736	0.776789271013	0.757668304342	0.975384615385	-0.0191209666711
146.0	8315	6418	6264	0.492839064531	0.7534497734	0.77979555021	0.771858087793	0.753337342153	0.976004985977	-0.0185207456404
147.0	7984	6121	6008	0.498401026961	0.752568711023	0.772920841683	0.766658316633	0.75250501002	0.981538964222	-0.0141533066132
148.0	8086	6183	6078	0.501335350372	0.751763326311	0.772446203314	0.764654959189	0.751669552313	0.98301795245	-0.0129854068761
149.0	6827	5200	5118	0.498520996604	0.749778444939	0.770909623554	0.761681558518	0.749670426249	0.984230769231	-0.0120111322689
150.0	6540	4959	4917	0.499837340927	0.751959720408	0.768042813456	0.758256880734	0.751834862385	0.991530550514	-0.00642201834862
151.0	6675	5018	4995	0.51031994465	0.748383301844	0.761048689139	0.751760299625	0.748314606742	0.995416500598	-0.0034456928839
152.0	6378	4819	4772	0.501761025712	0.748340531934	0.770304170586	0.755566008153	0.748196926936	0.990246939199	-0.00736908121668
153.0	7028	5312	5283	0.501096059531	0.751840808932	0.771770062607	0.755833807627	0.751707455891	0.994540662651	-0.00412635173591
154.0	7564	5706	5667	0.509235725718	0.749325962541	0.763617133792	0.754362771021	0.749206768905	0.99316508938	-0.00515600211528
155.0	7155	5381	5357	0.511512904835	0.748760925024	0.762264150943	0.752061495458	0.748707197764	0.995539862479	-0.00335429769392
156.0	6389	4777	4775	0.510819315	0.747417659742	0.761151979966	0.747691344498	0.747378306464	0.999581327193	-0.000313038034121
157.0	6391	4748	4801	0.523029097415	0.751256478113	0.754029103427	0.742919730872	0.751212642779	1.01116259478	0.00829291190737
158.0	6001	4576	4504	0.494609017605	0.750651856228	0.768538576904	0.762539576737	0.750541576404	0.984265734266	-0.0119980003333
159.0	6635	4946	4964	0.514998886777	0.748223937825	0.754634513941	0.745440844009	0.748153730219	1.00363930449	0.0027128862095
160.0	6609	4872	4906	0.523087326295	0.742434977513	0.752761385989	0.737176577394	0.742321077319	1.00697865353	0.00514449992435
161.0	6442	4736	4771	0.527122530713	0.740660120838	0.750232846942	0.735175411363	0.740608506675	1.0073902027	0.00543309531201
162.0	6450	4682	4776	0.529766448274	0.740506805154	0.747596899225	0.725891472868	0.740465116279	1.02007689022	0.0145736434109
163.0	5607	4056	4157	0.535151926778	0.741568444154	0.737649366863	0.723381487426	0.741394685215	1.02490138067	0.0180131977885
164.0	5666	4100	4177	0.53175225881	0.737338784118	0.747087892693	0.723614542887	0.737204376986	1.0187804878	0.0135898340981
165.0	6340	4544	4683	0.546896903503	0.73868465502	0.730441640379	0.716719242902	0.738643533123	1.03058978873	0.0219242902208
166.0	6755	4873	5003	0.537492960735	0.740653340194	0.743153219837	0.721391561806	0.740636565507	1.02667761133	0.019245003701
167.0	6668	4908	4972	0.529995746583	0.745760373507	0.74550089982	0.736052789442	0.745650869826	1.0130399348	0.00959808038392
168.0	7682	5644	5728	0.525061551527	0.745678042595	0.754491017964	0.734704504035	0.74563915647	1.01488306166	0.0109346524343
169.0	7113	5248	5294	0.520263353375	0.744356824381	0.752003374104	0.737804020807	0.744271053002	1.0087652439	0.00646703219457
170.0	6462	4675	4800	0.532728479622	0.742958284446	0.742030331167	0.723460229031	0.742804085422	1.02673796791	0.0193438563912
171.0	6799	4916	5046	0.529271507778	0.74219220303	0.744668333578	0.723047506986	0.742167965877	1.02644426363	0.019120458891
172.0	6867	4975	5088	0.535767193099	0.740971885666	0.739624290083	0.724479394204	0.740934906073	1.02271356784	0.0164555118684
173.0	7432	5410	5549	0.538516259979	0.746694741224	0.739235737352	0.727933261572	0.746636167922	1.02569316081	0.0187029063509
174.0	7427	5339	5520	0.540395978161	0.743267873396	0.736098020735	0.718863605763	0.743234145685	1.03390147968	0.0243705399219
175.0	7070	5068	5180	0.535859018036	0.732750211508	0.740735502122	0.716831683168	0.732673267327	1.02209944751	0.0158415841584
176.0	6718	4761	4900	0.542066221217	0.72946977039	0.731318844894	0.708693063412	0.729383745162	1.02919554715	0.0206906817505
177.0	6555	4611	4748	0.552034558416	0.724377347474	0.724637681159	0.703432494279	0.724332570557	1.02971155931	0.0209000762777
178.0	7955	5650	5808	0.547377700106	0.730155966353	0.733878064111	0.71024512885	0.730106851037	1.02796460177	0.0198617221873
179.0	8367	5952	6149	0.544848300779	0.734971047727	0.730130273694	0.711366081033	0.734910959723	1.03309811828	0.0235448786901
180.0	7035	4941	5140	0.55059681113	0.730650401609	0.725799573561	0.702345415778	0.730632551528	1.04027524793	0.0282871357498
181.0	7435	5207	5437	0.557148676558	0.731279647009	0.721318090114	0.700336247478	0.731271015467	1.04417130785	0.0309347679892
182.0	8602	6036	6336	0.557086401377	0.736604262838	0.718553824692	0.701697279702	0.736572890026	1.04970178926	0.0348756103232
183.0	8533	6022	6279	0.552377912364	0.735914680433	0.722371967655	0.705730692605	0.735849056604	1.04267685154	0.0301183639986
184.0	7712	5394	5653	0.559113408631	0.733088949942	0.719268672199	0.699429460581	0.733013485477	1.04801631442	0.0335840248963
185.0	6060	4262	4420	0.552441692634	0.729465540515	0.721287128713	0.703300330033	0.729372937294	1.03707179728	0.0260726072607
186.0	7699	5314	5664	0.574820578593	0.735695048686	0.708403688791	0.690219509027	0.735679958436	1.06586375612	0.045460449409
187.0	7890	5481	5749	0.572886847262	0.728761161799	0.709505703422	0.694676806084	0.728643852978	1.04889618683	0.0339670468948
188.0	8206	5653	5974	0.567092401468	0.728037475584	0.712649281014	0.688886180843	0.728003899586	1.05678400849	0.0391177187424
189.0	7902	5469	5721	0.557220704297	0.724105855365	0.718931915971	0.692103264996	0.723993925588	1.04607789358	0.0318906605923
190.0	7269	4964	5245	0.557624603764	0.721577221866	0.718805888018	0.682899986243	0.721557298115	1.05660757454	0.0386573118723
191.0	6663	4559	4797	0.559091452651	0.720053801408	0.719495722647	0.684226324478	0.719945970284	1.0522044308	0.0357196458052
192.0	6679	4610	4823	0.560279701831	0.722235300503	0.716873783501	0.690223087289	0.722114088935	1.04620390456	0.031891001647
193.0	7069	4858	5106	0.56534651878	0.722420502983	0.716508699958	0.687225915971	0.722308671665	1.05104981474	0.0350827556939
194.0	7320	5041	5276	0.567802755729	0.720770794463	0.709972677596	0.688661202186	0.720765027322	1.04661773458	0.0321038251366
195.0	7328	4924	5262	0.56972336322	0.718169339246	0.708105895197	0.671943231441	0.71806768559	1.06864337937	0.0461244541485
196.0	7641	5135	5457	0.568836260945	0.714264583318	0.704750687083	0.672032456485	0.714173537495	1.06270691334	0.0421410810103
197.0	7292	4994	5251	0.564662949214	0.72011155209	0.709133296764	0.68486012068	0.720104223807	1.0514617541	0.0352441031267
198.0	6620	4535	4768	0.559255777462	0.720375780512	0.707250755287	0.685045317221	0.720241691843	1.05137816979	0.0351963746224
199.0	6586	4364	4660	0.569547910586	0.707575714314	0.700728818706	0.662617673854	0.707561494078	1.06782768103	0.0449438202247
200.0	5708	3762	3995	0.57899223857	0.700063785189	0.699894884373	0.659074982481	0.699894884373	1.06193514088	0.0408199018921
201.0	8377	5619	5911	0.569805807336	0.705726475208	0.708726274323	0.670765190402	0.705622537901	1.05196654209	0.0348573474991
202.0	8465	5603	5988	0.57696201179	0.707486283387	0.700059066745	0.661901949203	0.707383343178	1.06871318936	0.0454813939752
203.0	8663	5815	6136	0.567941276789	0.70832676311	0.712801569895	0.671245526954	0.708299665243	1.05520206363	0.0370541382893
204.0	8615	5846	6132	0.563059696896	0.711833826554	0.715612304121	0.678583865351	0.711781775972	1.04892234006	0.033197910621
205.0	7800	5307	5515	0.560199306558	0.70714853916	0.712564102564	0.680384615385	0.707051282051	1.039193518	0.0266666666667
206.0	7649	5021	5374	0.581550133828	0.70264086446	0.69473133743	0.656425676559	0.702575500065	1.07030472018	0.0461498235063
207.0	7782	5201	5479	0.561012756297	0.704126489169	0.712284759702	0.668337188383	0.704060652788	1.05345125937	0.035723464405
208.0	7343	4876	5175	0.568432683609	0.704773019661	0.705978482909	0.664033773662	0.704752825821	1.06132075472	0.0407190521585
209.0	7606	5064	5365	0.578579596337	0.705427881545	0.700499605575	0.665790165659	0.705364186169	1.05943917852	0.0395740205101
210.0	8664	5684	6084	0.578243199466	0.702309700288	0.69783010157	0.656048014774	0.702216066482	1.07037297678	0.0461680517082
211.0	8382	5557	5915	0.574498391213	0.705794389498	0.703769983298	0.66296826533	0.7056788356	1.06442324996	0.0427105702696
212.0	7606	4993	5295	0.576315998097	0.696253310638	0.697344201946	0.656455429924	0.696160925585	1.06048467855	0.0397054956613
213.0	8113	5320	5650	0.582805750394	0.696463682135	0.698262048564	0.655737704918	0.696413164058	1.06203007519	0.0406754591397
